,x,y,year,topic,category,authors
665,1.8942138,6.34984,2025,Shaping Habits in Organizations: A Field Experiment,Management Accounting,"Leonhard Grabe, Saskia Opitz, Dirk Sliwka"
666,5.275817,6.978861,2025,Uncovering the value drivers in the US airline industry: A machine learning approach,Management Accounting,"Emma Willems, Kristof Stouthuysen, Tim Verdonck"
667,6.7000775,5.0547347,2025,Exploring the dynamic interplay of aspiration and anticipation in the interactional framing of future performance in forecasting meetings,Management Accounting,"Leona Wiegmann, Lukas Goretzki, Ferdinand Kunzl"
668,4.0416527,7.958445,2025,In Search of Strategic Risk Management: The Interplay between Risk-Based Strategic Planning and Risk Analytics,Management Accounting,"Arthur Posch, Evelyn Braumann, Aleksandra Klein"
669,1.7813236,6.6035037,2025,Employee autonomy as a control mechanism: why (and how) supervisors provide autonomy to employees,Management Accounting,Sander Van Triest
670,3.2826083,8.957876,2025,The Forgotten Dimension: Antecedents and Outcomes of Social Sustainability Measurement,Management Accounting,"Elisa Ballesio, Edoardo Crocco, Elisabeth Walliser, Laura Broccardo"
671,3.0900142,3.9080882,2025,R&D Expenditure Stickiness and Technological Innovation,Management Accounting,"Bukyung Kim, Kyeongmin Kim, Jinbae Kim"
672,3.141868,4.7558737,2025,The transformation of a donor dependent Financial NGO to a commercial microfinance institution: the interaction between prudential supervisory logic and Manage,Management Accounting,"Marco Trombetta, Sampson Kwabena Senahey"
673,2.6343508,6.4504576,2025,Enhancing a family firm’s absorptive capacity: Is there a role for performance measurement systems?,Management Accounting,"Ann Jorissen, Martine Cools, Phuong Duong, Wim Voordeckers, Ine Paeleman"
674,1.9468443,6.4400983,2025,Management Control in Hybrid Contexts: The Role of Peer Monitoring for Telecommuters’ Career Prospects,Management Accounting,"Isabella Grabner, Tanja Schiffner, Markus Wabnegg"
675,1.7985929,6.6152124,2025,Management Control Consistency and Employee Selection,Management Accounting,"Jan Roessner, Christian Hofmann"
676,2.2554314,5.6228895,2025,Algorithmic Target Setting: Fairness Heuristics Drive Subordinate Behavior,Financial Reporting,"Robert Gillenkirch, Julia Ortner, Tim Schacherer, Louis Velthuis"
677,1.6118596,5.8751597,2025,Human and Algorithmic Advice in Operational and Strategic Decision Making,Financial Reporting,"Ranna Iraqi, Maik Lachmann"
678,4.3842387,3.941202,2025,Beyond traditional and alternative budgeting: Budgeting as a framework,Financial Reporting,"Catherine Batt, Amalie Ringgaard"
679,2.1928046,5.925304,2025,The Effect of Anonymity in Upward Feedback: How Feedback Valence and Participation Basis Affect Manager Response,Financial Reporting,"Svenja Marsula, Sandra Winkelmann, Todd A. Thornock, Bret Sheeley"
680,1.582969,6.148927,2025,"Information search, attention distribution and biased performance evaluations: Evidence from students and executive managers",Financial Reporting,"Miriam Maske, Bernhard Hirsch, Matthias Sohn"
681,1.8555789,6.306128,2025,The Spillunder Effect: The Interplay between Cognitive Intrusion and Feedback Frequency in Sequential Task Environments,Financial Reporting,"Anil Kshatriya, Hari Ramasubramanian"
682,1.7814665,5.711744,2025,Algorithm Aversion in Internal Investment Decision-Making,Financial Reporting,"Tom Gubini, Thorsten Knauer, Svenja Marsula, Sandra Winkelmann"
683,2.875988,7.18824,2025,"Corporate ESG Performance, Nonmonetary Benefits, and Rank-and-file Employee Compensation",Financial Reporting,Ruixue Zhou
684,1.1586796,6.0244226,2025,"Performance measurement system diversity, Business Intelligence, and digitalization level: impact on sustainable performance",Financial Reporting,"Kerim Karmeni, Adel Beldi"
685,0.890227,5.973552,2025,The Impact of “Artificial Intelligence Members” on Employee Performance and Team Commitment,Financial Reporting,"Yasheng Chen, Zhuojun Wu, Ruyi Jie"
686,1.0700332,4.8933363,2025,This joke’s on us! An analysis of accounting jokes and the use of humor in accounting academia,Financial Reporting,"Thomas Günther, Sebastian Oelrich"
687,3.9574666,8.381376,2025,CEO Government Work Experience and Regulatory Noncompliance: Evidence Based on Safety-Related Violations,Management Accounting,"Ling Zhou, Li Xu, Kiely Yonce"
688,1.6786315,6.729773,2025,The influence of management control systems on product innovation: The decision-supporting role of business unit controllers,Management Accounting,"Tomohisa Kitada, Takehisa Kajiwara"
689,2.3923793,5.87176,2025,Team-based Relative Performance Feedback and Nudging: Empirical Evidence on Non-Monetary Incentives,Management Accounting,Helena Manger
690,2.2292325,7.135073,2025,Managing the tension between centralization and decentralization in implementing value-based management: A comparative case study in Japanese companies,Management Accounting,Keita Masuya
691,3.0495806,8.88862,2025,How Integrated Thinking can combine with the Balanced Scorecard to enable sustainability in practice,Management Accounting,"Ruth Dimes, Charl DeVilliers"
692,2.0379713,6.042827,2025,Is It Better to be Loved or Feared? The Effects of Manager Kindness and Reward Discretion on Employee Effort,Management Accounting,"Victor Maas, Joel Berge, Huaxiang Yin"
693,2.687443,5.844026,2025,The Effects of Uncertainty in Tournaments on Sabotage and Effort,Management Accounting,"Julia Beck, Markus Brunner"
694,5.7362123,3.654499,2025,Granted and Applied Discretion in Clawing Back Performance-based Payments—Effects on Honesty in Reporting,Management Accounting,"Lukas Schilling, Ann Tank, Pedell Pedell"
695,5.073756,6.565592,2025,Learning-to-contract: The Effect of Partner Experience on Contract Language Customization,Management Accounting,"Tineke Distelmans, Martine Cools, Isabella Grabner, Kristof Stouthuysen, Alexandra Van Den Abbeele"
696,6.717331,4.9495373,2025,Getting Predictive Analytics Up and Running in Management Accounting: Insights from Forecasting in Large German Firms,Management Accounting,"Johannes Thaller, Holger Daske, Martin Hiebl"
697,4.9269085,5.5912294,2025,Not All Human Capital Initiatives Are Equal: The Role of Initiative Type and Financial Performance on Investor Judgments,Financial Reporting,"Wolfgang Schultze, Ling Lin Harris, Khim Kelly, Bret Sheeley"
698,2.0120246,8.131703,2025,Supervisory board’s gender diversity and cost of debt,Management Accounting,Marwa Durani
699,2.5822608,6.550542,2025,"Strategy, strategic management accounting and performance: A contingency perspective",Management Accounting,"Petr Petera, Simon Cadez, Jaroslav Wagner, Libuše Šoljaková"
700,0.70591015,5.537415,2025,The Relationship Between The Supply Of Business Management Services And The Automation Of Accounting Services: An Analysis Of Accounting Firms,Management Accounting,"Giuliana Soccol Ferreira, Caroline Orth"
701,2.358191,5.787024,2025,"Dispersed Incentives, Behavioral Biases, and Cost Stickiness: A Prospect Theory Perspective",Management Accounting,"Jeff Ng, Hangsoo Kyung, Taejin Kim"
702,6.519543,2.9479375,2025,The Effect of Psychopathic Traits on Advice-Taking: Investigating the Impact of Decision Style in the Context of Advisory Systems,Management Accounting,"Annika Friedek, Florian Fuchs"
703,3.1028693,8.696102,2025,Integrated Thinking & Reporting: A Management Control Approach,Accounting and Governance,"Rob Jacobs, Harold Hassink, Thomas Thijssens, Martijn Zoet"
704,3.0366127,3.9786985,2025,The performativity of calculative practices in driving eco-innovation,Accounting and Governance,"Amal Kanzari, Henrik Nehler, Josefine Rasmussen"
705,2.7580113,6.4929037,2025,Inventory Holding Strategy in Family Firms: Just in Case or Just in Time?,Accounting and Governance,"Efrat Shust, Meni Abudy, Ruth (Stern) Rooz"
706,5.8843555,2.4608228,2025,Gender-diverse Co-signing Experience and Audit Quality,Auditing,Chun-Chan Yu
707,5.6838827,2.5276752,2025,Dive into the Deep Diversity of Audit Teams,Financial Reporting,Alice Annelin
708,5.66904,2.5357335,2025,The Appointment of Female Audit Team Leaders and Audit Risk Assessment: Evidence from Spanish Small-Sized Audit Firms,Auditing,"Luis Porcuna, José Serrano-Madrid, Rubén Porcuna-Enguix"
709,5.9372144,2.5186741,2025,Audit Partner Industry-Specific Knowledge and Audit Quality,Auditing,"Paul André, Xingyue Zhan"
710,5.7617416,2.597369,2025,"Expert from headquarters office, geographical constraints, and audit quality: Evidence from co-signed audit reports",Auditing,"Yuyan Jia, Xin Liu, Lin Wang, Wenfeng Wang"
711,5.8585157,2.8700964,2025,Regulatory Implications of the Introduction of Audits of Nonfinancial Reports in Different Legal Regimes,Auditing,"Emanuel Lederer, Kerstin Trummer"
712,6.012861,2.2274568,2025,Charitable Alignment and Auditor-Client Contracting: An Exploratory Study,Auditing,"Nava Cohen, Anne Jeny, Luc Paugam"
713,6.177922,2.2656596,2025,Do audit partner rotations have unintended consequences on non-rotated clients?,Auditing,"Angela Pettinicchio, Mario Daniele, Mara Cameran"
714,6.542761,2.846676,2025,"""Sent from Mobile"": The Influence of Communication Devices and Psychological Distance on Professional Skepticism-Enhancing Advice",Auditing,"Sara Bibler, Anna Gold, Farah Arshad"
715,6.6289186,2.9230213,2025,Auditors’ Illusion of Explanatory Depth and Informal Advice Taking: Who is the Expert here?,Auditing,"Christian Pietsch, Tyge Kummer, Martin Schmidt, Scott Vandervelde"
716,6.303982,2.4009063,2025,The Role of Trust in Monitoring: Large-Scale Evidence from Audit Partner Trust,Financial Reporting,Gil Bae
717,5.201772,2.4926033,2025,Auditor Independence Under Voluntary Audits,Auditing,"Amir Amel-Zadeh, Mahmoud Delshadi, Mahmoud Hosseinniakani, Ranik Wahlstrøm"
718,6.666852,2.7771149,2025,Noise in Audit Judgments,Auditing,"Lobke Weijers, Bart Dierynck"
719,6.9080358,2.8969283,2025,The “Dark Side” of Creativity in Auditing,Auditing,"Katrin Bonk, Martin Schmidt"
720,6.1418824,2.5177925,2025,Algorithm versus Human Managers: The Impact of Manager Type and Communication Frequency on Auditors’ Underreporting Behavior,Auditing,Tim Bauer
721,7.2641473,7.2739916,2025,Cybersecurity Risks and Audit Pricing: The Role of IT Expert in Engagement Teams,Auditing,"Mahmoud Delshadi, Mahmoud Hosseinniakani, Ranik Wahlstrøm, Zabihollah Rezaee"
722,5.864263,2.3990853,2025,Auditor Involvement in Clients’ Financial Reporting and Audit Quality,Auditing,Christopher Oehler
723,5.571929,2.8159242,2025,Comparing Sustainability Matters in Audit Reports—The Effect of Audit Firm Size and the Country of Headquarters,Public Sector Accounting & Not-For-Profit Accounting,"Yi Li, Tuomas Honkamäki, Markus Matto, Hannu Ojala"
724,5.7296047,2.561864,2025,Is more always better? The value relevance of joint audits,Auditing,"Eunice Yaa Cudjoe, Jean-François Gajewski"
725,4.8863034,2.7828217,2025,"The associations between Private Firms’ Ownership characteristics, Audit Decisions and Tax Aggressiveness",Accounting and Governance,"Elina Haapamäki, Hannu Ojala"
726,6.7256985,4.5377774,2025,Auditor Diffusion of Forecasting Knowledge,Auditing,"Zhuoli Axelton, Paul Demere, Jeff Gramlich, Kat Harris"
727,5.545325,2.3636389,2025,The Entry of Financial Audit Firms into ESG Audits under Capacity and Quality Considerations,Auditing,"Kerstin Trummer, Martin Klosch"
728,4.956997,2.426245,2025,The Impact of Municipal-Auditor Appointments on Auditors’ Private Business Activities,Auditing,"Zhihong Chen, Antonino Costa, Qingkai Dong"
729,5.773846,2.3215013,2025,Revealing Client Names in Inspection Reports: Effects of PCAOB Transparency on Audit Quality and Private Litigation,Auditing,"Felix Niggemann, Negin Attar-Niggeman, Volker Laux"
730,5.8784785,2.8050957,2025,How Do Auditors Affect Firm Innovation: Evidence from Critical Audit Matter Disclosures,Auditing,"Zhongnan Xiang, PaulineWu"
731,5.4206057,2.6282022,2025,Non-audit valuation services prohibition and fair value measurements: evidence from European Union banks,Auditing,"Giulio Greco, Velia Cenciarelli, Alessandro Gabrielli"
732,5.735857,2.6824856,2025,The Effect of Portfolio Composition on Audit Quality Across Career Stages: Evidence from Individual Auditor Sanctions,Auditing,"Tobias Svanström, Stefan Sundgren, Anila Kiran"
733,5.3265023,2.44525,2025,The Effect of Mandatory Audit Firm Rotation on Audit Fees and Audit Quality: Evidence from UK,Auditing,"Tianhui Lu, Mohamed Elsayed"
734,5.6002793,5.4256434,2025,Overcoming Information Asymmetries through Non-Financial Statement Assurance: Empirical Evidence from German Listed Firms,Auditing,"Markus Mottinger, Markus Isack, Marcel Steller"
735,4.8365607,2.376654,2025,Tax-Related Regulations and Auditing in Europe: The Relationship between Tax Complexity and Audit Fees,Auditing,"Markus Isack, Markus Mottinger"
736,5.706554,2.6002986,2025,Does Financial Well-being Affect Audit Quality: Evidence from Personal Debt,Auditing,"Yun Sun, Sam Enemark"
737,5.14589,7.27537,2025,Economic consequences of regulatory exposure: An auditing perspective,Auditing,"Stephen Taylor, Yaowen Shan, Yan Chen"
738,7.2607985,2.2937415,2025,Key Audit Matters and Financial Misstatements: Evaluating Auditor Effectiveness and Risk Identification,Financial Reporting,"Yu-Tzu Chang, Jeff Zeyun Chen, Wuchun Chi, Jie-Cao He"
739,7.3161373,2.2497451,2025,The Relationship Between Restatements and Key Audit Matters in the Context of Business Combinations,Financial Reporting,"Charalampos Brilakis, Efthimios Demirakos"
740,5.3201694,2.154823,2025,Audit effort and audit fee stickiness,Auditing,Nikolaos Karampinis
741,5.9188967,2.1532135,2025,Do Audit Clients Benefit from Non-Audit Services?,Auditing,"Marshall Geiger, Daniel Gyung Paik, Taewoo Kim, Brandon Lee"
742,4.98925,1.6500709,2025,Director social networks and audit fees: A path analysis approach,Auditing,"Anila Kiran, Arpine Maghakyan"
743,7.0642905,3.0330842,2025,Media Spotlight and Auditor Distraction: The Hidden Costs of Negative Exposure,Auditing,"Stavriana Hadjigavriel, Mert Erinc"
744,5.4484973,2.6396086,2025,Audit Firm Revenue Composition and Audit Quality—Evidence from Europe,Auditing,"Sven Hörner, Lena Riedl"
745,1.3940669,4.791192,2025,On Being an ‘Ideal Worker’ in a ‘Greedy Institution’: Accountants’ Observations on Mental Health,Social and Environmental Accounting & Ethical Issues in Accounting,"Merridee Bujaki, Darlene Himick, Suzanne Paquette"
746,6.070754,2.024652,2025,Cross-Border Stress Spillover and Audit Quality: Evidence from the Covid-19 Pandemic,Social and Environmental Accounting & Ethical Issues in Accounting,"Limei Che, Wuchun Chi, Tamara Lambert, Anxuan Xie"
747,6.2342997,2.3278532,2025,Manager and Partner Voice Behaviors and Effects on Audit Teams,Auditing,"Murray Barrick, Olof Bik, Jere Francis, Lena Pieper, AnnVanstraelen"
748,7.292398,2.2649758,2025,Key Audit Matters and Financial Misstatements: Evaluating Auditor Effectiveness and Risk Identification,Accounting and Governance,"Yu-Tzu Chang, Jeff Zeyun Chen, Wuchun Chi, Jie-Cao He"
